x,        y,         z,    speed,    acceleration,      cur,  cur_ch_r, time,    theta,          gear, s,          throttle, brake, steering
215741.877217, 2546197.69229, 27.850334839, 6.45175504684, -0.319356262684, -0.10510458216, 0.31836744281, 1580910339.7299, -0.685553668741, 1, 21.0572704562, 0.0, 0.0, -56.7676086426
215742.223134, 2546197.41419, 27.8499882843, 6.39262962341, -1.41810464859, -0.111411609605, -0.0986609238569, 1580910339.8297, -0.744996813289, 1, 21.1211967525, 0.0, 0.0, -59.9688339233
215742.809159, 2546196.85181, 27.8496183292, 6.31189727783, 0.264900684357, -0.101461409982, 0.157641976502, 1580910339.9374, -0.858265127735, 1, 21.1843157253, 0.0, 0.0, -54.9038963318
215743.255148, 2546196.32829, 27.8489022702, 6.30241012573, 0.202581599355, -0.0773576605254, 0.382452886679, 1580910340.0364, -0.938362832202, 1, 21.2473398265, 0.0, 0.0, -42.3253288269
215743.590057, 2546195.87369, 27.8482896944, 6.30351018906, 0.0107560614124, -0.059509791012, 0.283141757181, 1580910340.1368, -0.990105388042, 1, 21.3103749284, 0.0, 0.0, -32.7691268921
215743.888221, 2546195.42361, 27.8494556816, 5.55307245255, -7.72400999069, -0.0375912042907, 0.394710980428, 1580910340.2366, -1.02885824693, 1, 21.3659056529, 0.0, 100.0, -20.8172073364
215744.208872, 2546194.89065, 27.8530055732, 4.68400716782, -7.85949420929, -0.0154835468673, 0.471981716324, 1580910340.3364, -1.05802848655, 1, 21.4127457246, 0.0, 100.0, -8.60158348083
215744.401841, 2546194.54909, 27.855072177, 4.68400716782, -7.89970827103, -0.0154835468673, 0.0, 1580910340.4365, -1.0659973168, 1, 21.4595857963, 0.0, 100.0, -8.60158348083
215744.591509, 2546194.20577, 27.8566944562, 3.72838044167, -7.88675403595, -0.0, 0.41528881265, 1580910340.5365, -1.0669771839, 1, 21.4968696007, 0.0, 100.0, -0.0
215744.711853, 2546193.98727, 27.8574594557, 2.93238925934, -7.86826372147, -0.0, 0.0, 1580910340.6364, -1.06701995378, 1, 21.5261934933, 0.0, 100.0, -0.0
215744.801227, 2546193.8251, 27.8579051839, 2.1377427578, -7.85484361649, -0.0, 0.0, 1580910340.7369, -1.06704773579, 1, 21.5475709209, 0.0, 100.0, -0.0
215744.872137, 2546193.69648, 27.8575780308, 1.26505088806, 0.0533286333084, -0.0, 0.0, 1580910340.8366, -1.0670716936, 1, 21.5602214297, 0.0, 100.0, -0.0
215744.929297, 2546193.59276, 27.8543986622, 1.17640423775, 0.0336916744709, -0.0, 0.0, 1580910340.9372, -1.06707774539, 1, 21.5719854721, 0.0, 0.0, -0.0
215744.992034, 2546193.47892, 27.8510940154, 1.1741656065, 0.0100391097367, -0.0, 0.0, 1580910341.0368, -1.06713229896, 1, 21.5837271282, 0.0, 0.0, -0.0
215745.048669, 2546193.37585, 27.8491392331, 1.17158770561, -0.0210627820343, -0.014874939103, -1.26963939889, 1580910341.1365, -1.06901627025, 1, 21.5954430052, 0.0, 0.0, -8.26389598846
215745.104516, 2546193.2732, 27.8480209652, 1.16746878624, -0.0772665515542, -0.0313382790861, -1.41017388877, 1580910341.2364, -1.07352132123, 1, 21.6071176931, 0.0, 0.0, -17.3745651245
215745.153733, 2546193.18117, 27.8474831041, 1.16120409966, -0.0628826543689, -0.0518373228763, -1.7653265086, 1580910341.3366, -1.08000409931, 1, 21.6187297341, 0.0, 0.0, -28.6089572906
215745.212114, 2546193.06921, 27.8471730193, 1.15291070938, -0.129333406687, -0.0719620905286, -1.74556168909, 1580910341.4366, -1.09074368761, 1, 21.6302588412, 0.0, 0.0, -39.4559402466
215745.248451, 2546192.99783, 27.8470494675, 1.15272378922, 0.0686795711517, -0.0545278234803, 1.51244098642, 1580910341.5366, -1.09755293358, 1, 21.6417860791, 0.0, 0.0, -30.0709877014
215745.310112, 2546192.87463, 27.8469014764, 1.15306007862, 0.0413813814521, -0.0330753490581, 1.86048193151, 1580910341.6398, -1.10638711539, 1, 21.6533166799, 0.0, 0.0, -18.3321170807
215745.361068, 2546192.77151, 27.8468442797, 1.15306007862, -0.0352321639657, -0.0330753490581, 0.0, 1580910341.7365, -1.11138051462, 1, 21.6648472807, 0.0, 0.0, -18.3321170807
215745.416024, 2546192.65842, 27.8468557647, 1.14949369431, -0.0820984467864, -0.0435627674903, -0.9123511059, 1580910341.8365, -1.11919661232, 1, 21.6763422176, 0.0, 0.0, -24.0928630829
215745.459606, 2546192.56636, 27.8468904428, 1.14119899273, -0.0967629700899, -0.0649476068653, -1.87389224064, 1580910341.9364, -1.12803403916, 1, 21.6877542075, 0.0, 0.0, -35.6997299194
215745.501572, 2546192.47486, 27.8469386564, 1.13187730312, -0.135919094086, -0.0852911446948, -1.79732712843, 1580910342.0365, -1.13895809218, 1, 21.6990729806, 0.0, 0.0, -46.5105133057
215745.550112, 2546192.36418, 27.8470148405, 1.11608958244, -0.234434142709, -0.105507081198, -1.81131844798, 1580910342.1366, -1.15506705545, 1, 21.7102338764, 0.0, 0.0, -56.9728660583
215745.583116, 2546192.28487, 27.8470904371, 1.09600639343, -0.370686233044, -0.128513568444, -2.099119803, 1580910342.2363, -1.16865270638, 1, 21.7211939403, 0.0, 0.0, -68.4798202515
215745.630976, 2546192.16352, 27.8476667288, 1.01615309715, -7.62507581711, -0.112033636781, 1.62179613582, 1580910342.3363, -1.18902833056, 1, 21.7313554713, 0.0, 100.0, -60.2827835083
215745.642785, 2546192.13249, 27.8501064572, 0.1562949121, -7.77911138535, -0.0914301482404, 13.182443538, 1580910342.4362, -1.19328153091, 1, 21.7329184204, 0.0, 100.0, -49.7195587158
215745.642943, 2546192.13261, 27.8512902418, 0.000906613480765, 0.0105161834508, -0.0709959382976, 2253.90537162, 1580910342.5365, -1.19329268476, 1, 21.7329274866, 0.0, 100.0, -38.9402656555
215745.642929, 2546192.13242, 27.8501076763, 0.00166125083342, 0.0234116576612, -0.0524566910614, 1115.98121507, 1580910342.6366, -1.1932946423, 1, 21.7329440991, 0.0, 100.0, -28.9458179474
215745.642903, 2546192.1322, 27.8488014909, 0.00135465408675, 0.0184826776385, -0.032697503413, 1458.61499563, 1580910342.7392, -1.19329613715, 1, 21.7329576456, 0.0, 100.0, -18.1239051819
215745.642883, 2546192.13204, 27.8478322946, 0.000832527293824, 0.0122275799513, -0.0170113459147, 1884.16134999, 1580910342.8365, -1.19329648252, 1, 21.7329659709, 0.0, 0.0, -9.44905471802
215745.642871, 2546192.13196, 27.847329363, 0.000470541388495, 0.00653663184494, -0.0, 3615.27090509, 1580910342.9365, -1.19329649765, 1, 21.7329706763, 0.0, 0.0, -0.0
215745.642864, 2546192.13192, 27.8470790267, 0.000225207957556, 0.00345280067995, -0.0, 0.0, 1580910343.0365, -1.19329657448, 1, 21.7329729284, 0.0, 0.0, -0.0
215745.642861, 2546192.13189, 27.8469431037, 0.000225207957556, 0.00186634156853, -0.0, 0.0, 1580910343.1366, -1.19329681783, 1, 21.7329751804, 0.0, 0.0, -0.0
215745.642856, 2546192.13188, 27.8468577925, 0.000100979574199, 0.000790013000369, -0.0, 0.0, 1580910343.2363, -1.19329659224, 1, 21.7329761902, 0.0, 0.0, -0.0
215745.642855, 2546192.13187, 27.8468321641, 4.8505844461e-05, 0.000436682370491, -0.0, 0.0, 1580910343.3365, -1.19329682274, 1, 21.7329766753, 0.0, 0.0, -0.0
215745.642853, 2546192.13187, 27.8468156718, 2.38704051299e-05, 0.000189105325262, -0.0, 0.0, 1580910343.4364, -1.19329659308, 1, 21.732976914, 0.0, 0.0, -0.0
215745.642852, 2546192.13187, 27.846809281, 1.44706573337e-05, 8.32741279737e-05, -0.0, 0.0, 1580910343.5366, -1.19329659312, 1, 21.7329770587, 0.0, 0.0, -0.0
215745.642852, 2546192.13186, 27.846807563, 1.11341414595e-05, 5.17894550285e-05, -0.0, 0.0, 1580910343.6386, -1.19329659312, 1, 21.7329771701, 0.0, 100.0, -0.0
215745.642851, 2546192.13186, 27.84680644, 4.75648266729e-06, 2.1626607122e-05, -0.0, 0.0, 1580910343.7363, -1.19329659313, 1, 21.7329772176, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468061825, 2.6848035759e-06, 1.46546753967e-05, -0.0, 0.0, 1580910343.8364, -1.19329634245, 1, 21.7329772445, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060645, 9.87843804978e-07, 9.29066754907e-06, -0.0, 0.0, 1580910343.9365, -1.19329634245, 1, 21.7329772543, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468059995, 6.52032269954e-07, 6.70918325341e-06, -0.0, 0.0, 1580910344.0365, -1.19329634245, 1, 21.7329772609, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468057781, 1.42739804687e-06, 7.03472596797e-06, -0.0, 0.0, 1580910344.1366, -1.19329659313, 1, 21.7329772751, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468058072, 7.99889619429e-07, 6.98438043401e-06, -0.0, 0.0, 1580910344.2366, -1.19329659313, 1, 21.7329772831, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060216, 6.90285673954e-07, 6.86849398335e-06, -0.0, 0.0, 1580910344.3366, -1.19329634245, 1, 21.73297729, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468057702, 6.90285673954e-07, 1.23910303955e-05, -0.0, 0.0, 1580910344.4365, -1.19329659313, 1, 21.7329772969, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468057748, 1.17091974516e-06, 1.23405006889e-05, -0.0, 0.0, 1580910344.5366, -1.19329659313, 1, 21.7329773087, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060729, 3.40680372801e-07, 4.00141516366e-06, -0.0, 0.0, 1580910344.6368, -1.19329634245, 1, 21.7329773121, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468057748, 4.11256536381e-07, 9.7011870821e-06, -0.0, 0.0, 1580910344.7364, -1.19329659313, 1, 21.7329773162, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060726, 1.38591269661e-06, 1.55227326104e-06, -0.0, 0.0, 1580910344.8368, -1.19329634245, 1, 21.73297733, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468057737, 5.69614428514e-07, 1.23249674289e-05, -0.0, 0.0, 1580910344.9369, -1.19329659313, 1, 21.7329773357, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060498, 1.14714578103e-06, 1.21365083032e-05, -0.0, 0.0, 1580910345.0371, -1.19329634245, 1, 21.7329773472, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468058119, 8.53191863825e-07, 1.21919492813e-05, -0.0, 0.0, 1580910345.1363, -1.19329659313, 1, 21.7329773557, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.84680605, 7.57694920139e-07, 4.27655913882e-06, -0.0, 0.0, 1580910345.2365, -1.19329634245, 1, 21.7329773633, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.84680605, 6.95170172094e-07, 4.27673512604e-06, -0.0, 0.0, 1580910345.3365, -1.19329634245, 1, 21.7329773703, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468058114, 6.14749126271e-07, 6.92096728017e-06, -0.0, 0.0, 1580910345.4366, -1.19329659313, 1, 21.7329773764, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468058123, 5.88240880006e-07, 9.57134125201e-06, -0.0, 0.0, 1580910345.5366, -1.19329659313, 1, 21.7329773823, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468058128, 6.11319933341e-07, 6.93239280736e-06, -0.0, 0.0, 1580910345.6366, -1.19329659313, 1, 21.7329773884, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468058123, 6.11319933341e-07, 6.92951289238e-06, -0.0, 0.0, 1580910345.7367, -1.19329659313, 1, 21.7329773945, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060512, 6.08973721228e-07, 4.29747615271e-06, -0.0, 0.0, 1580910345.8363, -1.19329634245, 1, 21.7329774006, 0.0, 0.0, -0.0
215745.642851, 2546192.13186, 27.8468060512, 6.02075544975e-07, 4.29585861639e-06, -0.0, 0.0, 1580910345.9363, -1.19329634245, 1, 21.7329774066, 0.0, 0.0, -0.0
